Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
301,couple,couple,7.3,12.657
1298,couples,couples,6.5,11.995
1181,coupon,coupon,6.56,12.316
202,courage,courage,7.46,11.817
5189,course,course,5.42,13.716
3373,courses,courses,5.8,13.702
9326,court,court,3.78,1.799
8723,court's,court's,4.44,13.273
884,courtesy,courtesy,6.74,10.844
8934,courts,courts,4.24,14.647
1444,cousin,cousin,6.42,11.265
1299,cousins,cousins,6.5,14.321
5646,cover,cover,5.32,12.688
3987,coverage,coverage,5.66,13.188
2924,covered,covered,5.92,10.069
5461,covering,covering,5.36,8.751
4278,covers,covers,5.6,9.897
3300,cow,cow,5.82,14.665
9925,cowards,cowards,2.78,13.596
1896,cowboy,cowboy,6.24,14.078
1965,cowboys,cowboys,6.22,16.695
8111,coz,coz,4.76,10.412
655,cozy,cozy,6.94,14.626
9359,crack,crack,3.72,14.434
9193,cracked,cracked,3.98,19.295
9164,cracks,cracks,4,13.553
1533,cradle,cradle,6.38,16.091
1542,craft,craft,6.38,15.765
5848,craig,craig,5.28,9.044
9624,crap,crap,3.34,16.489
9821,crappy,crappy,2.98,16.597
9999,crash,crash,2.6,13.702
10062,crashed,crashed,2.46,14.028
9661,crashing,crashing,3.28,18.848
7540,crave,crave,4.92,16.015
8692,craving,craving,4.46,14.598
7839,crawl,crawl,4.84,15.954
6323,crawling,crawling,5.18,17.343
8419,crazy,crazy,4.64,22.566
804,cream,cream,6.8,12.936
784,create,create,6.82,11.008
2422,created,created,6.06,16.088
2548,creates,creates,6.02,14.356
921,creating,creating,6.72,11.613
827,creation,creation,6.78,14.039
237,creative,creative,7.4,11.952
5756,creature,creature,5.3,16.444
2684,creatures,creatures,5.98,13.775
3139,credit,credit,5.86,16.661
3140,credits,credits,5.86,13.403
2423,creek,creek,6.06,14.902
9292,creep,creep,3.82,16.123
9165,creeping,creeping,4,14.577
9537,creepy,creepy,3.46,16.928
6594,creo,creo,5.12,11.542
4279,crew,crew,5.6,9.258
4783,crews,crews,5.5,14.178
3374,crib,crib,5.8,15.119
2198,cricket,cricket,6.14,16.164
10124,cried,cried,2.2,12.936
9854,cries,cries,2.92,15.887
10125,crime,crime,2.2,12.617
10137,crimes,crimes,2.14,13.704
10176,criminal,criminal,1.98,12.696
2613,crimson,crimson,6,15.138
10055,crisis,crisis,2.48,16.689
4590,criteria,criteria,5.54,11.988
6196,criterion,criterion,5.2,12.744
9611,critic,critic,3.36,13.211
9345,critic's,critic's,3.74,14.682
9687,critical,critical,3.22,14.748
9757,criticism,criticism,3.1,11.473
9809,criticized,criticized,3.02,15.713
9312,critics,critics,3.8,16.782
9372,crooked,crooked,3.7,16.067
2133,crop,crop,6.16,12.474
2348,crops,crops,6.08,16.052
8335,cross,cross,4.68,17.076
8283,crossed,crossed,4.7,1.374
5565,crossing,crossing,5.34,13.342
3222,crossword,crossword,5.84,15.566
5190,crow,crow,5.42,16.793
9039,crowd,crowd,4.14,15.388
9367,crowded,crowded,3.71,20.514
8693,crowds,crowds,4.46,18.975
1071,crown,crown,6.62,14.693
8632,crucial,crucial,4.52,15.418
9439,crude,crude,3.6,14.428
10193,cruel,cruel,1.84,11.493
951,cruise,cruise,6.7,19.614
9098,crumble,crumble,4.08,17.243
8575,crunk,crunk,4.56,1.728
6595,crush,crush,5.12,17.454
9486,crushed,crushed,3.54,16.686
10194,cry,cry,1.84,12.835
9705,cryin,cryin,3.19,17.093
10164,crying,crying,2.04,12.447
1215,crystal,crystal,6.54,15.012
8234,ct,ct,4.72,12.784
7070,cuando,cuando,5.02,9.998
7261,cuba,cuba,4.98,14.497
4591,cuban,cuban,5.54,15.147
4689,cube,cube,5.52,12.974
7764,cud,cud,4.86,8.574
290,cuddle,cuddle,7.32,17.313
7437,cuerpo,cuerpo,4.94,13.463
1371,cultivated,cultivated,6.46,13.584
1485,cultivation,cultivation,6.4,11.952
2079,cultural,cultural,6.18,11.551
922,culture,culture,6.72,18.075
1286,cultures,cultures,6.51,16.724
7919,cum,cum,4.82,20.572
4885,cumulative,cumulative,5.48,10.736
6215,cunningham,cunningham,5.2,1.178
6411,cuomo,cuomo,5.16,7.918
5849,cuore,cuore,5.28,12.129
3988,cup,cup,5.66,9.607
182,cupcake,cupcake,7.5,17.642
94,cupcakes,cupcakes,7.7,1.233
8336,curb,curb,4.68,12.848
453,cure,cure,7.14,1.512
1590,curious,curious,6.36,12.739
1020,currency,currency,6.66,15.201
4371,current,current,5.58,13.262
5566,currently,currently,5.34,8.234
5647,currents,currents,5.32,11.683
5378,curriculum,curriculum,5.38,14.831
3223,curry,curry,5.84,18.223
9979,curse,curse,2.64,13.516
9747,cursed,cursed,3.12,19.646
7043,curtain,curtain,5.02,14.067
5095,curtains,curtains,5.44,13.726
6685,curtis,curtis,5.1,10.152
3141,curve,curve,5.86,14.848
1445,curves,curves,6.42,12.304
8772,cus,cus,4.4,13.997
8811,custody,custody,4.36,16.995
2841,custom,custom,5.94,9.127
3989,customer,customer,5.66,16.856
2301,customers,customers,6.1,10.926
5462,customs,customs,5.36,16.383
9572,cut,cut,3.42,1.295
168,cute,cute,7.52,11.993
128,cutest,cutest,7.62,10.859
489,cutie,cutie,7.1,13.132
9416,cuts,cuts,3.64,13.962
9099,cutting,cutting,4.08,13.974
8337,cuz,cuz,4.68,17.195
3068,cyber,cyber,5.88,14.797
4196,cycle,cycle,5.62,14.412
5266,cylinder,cylinder,5.41,12.062
5947,cynthia,cynthia,5.26,14.542
6412,cyrus,cyrus,5.16,14.758
